NewtonCholesky with backtrack line search.

CUTEst problem................: ARGTRIGLS
Number of variables...........: 200
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 200
Maximum line search iterations: 1000
Time limit....................: 10 min

Total iterations........................: 1000
Subproblem iterations...................: 20600000
Line search iterations..................: 0
Number of objective function evaluations: 1000
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Total time in seconds...................: 124.427652
Subproblem time in seconds..............: 4.107307
Line search time in seconds.............: 0.162128
How many times subproblem failed........: 0
How many times line search failed.......: 0

___________________________________________________________________________
iter    f(x*)            ‖∇f(x*)‖         alpha            ‖d‖            
281     1.574447e+01     1.001894e+03     1.000000e+00     2.542022e-07   
282     1.574445e+01     1.001894e+03     1.000000e+00     2.542019e-07   
283     1.574444e+01     1.001893e+03     1.000000e+00     2.542016e-07   
284     1.574442e+01     1.001893e+03     1.000000e+00     2.542014e-07   
285     1.574440e+01     1.001892e+03     1.000000e+00     2.542011e-07   
286     1.574439e+01     1.001892e+03     1.000000e+00     2.542009e-07   
287     1.574437e+01     1.001891e+03     1.000000e+00     2.542006e-07   
288     1.574435e+01     1.001891e+03     1.000000e+00     2.542003e-07   
289     1.574433e+01     1.001890e+03     1.000000e+00     2.542001e-07   
290     1.574432e+01     1.001890e+03     1.000000e+00     2.541998e-07   
291     1.574430e+01     1.001889e+03     1.000000e+00     2.541996e-07   
292     1.574428e+01     1.001888e+03     1.000000e+00     2.541993e-07   
293     1.574426e+01     1.001888e+03     1.000000e+00     2.541991e-07   
294     1.574425e+01     1.001887e+03     1.000000e+00     2.541988e-07   
295     1.574423e+01     1.001887e+03     1.000000e+00     2.541986e-07   
296     1.574421e+01     1.001886e+03     1.000000e+00     2.541983e-07   
297     1.574419e+01     1.001886e+03     1.000000e+00     2.541980e-07   
298     1.574418e+01     1.001885e+03     1.000000e+00     2.541978e-07   
299     1.574416e+01     1.001885e+03     1.000000e+00     2.541975e-07   
300     1.574414e+01     1.001884e+03     1.000000e+00     2.541973e-07   
301     1.574412e+01     1.001884e+03     1.000000e+00     2.541970e-07   
302     1.574411e+01     1.001883e+03     1.000000e+00     2.541968e-07   
303     1.574409e+01     1.001883e+03     1.000000e+00     2.541965e-07   
304     1.574407e+01     1.001882e+03     1.000000e+00     2.541962e-07   
305     1.574405e+01     1.001882e+03     1.000000e+00     2.541960e-07   
306     1.574404e+01     1.001881e+03     1.000000e+00     2.541957e-07   
